Table name,State,District,Area Name,Last residence,"Last residence
Total/Rural/Urban/Country","Place of enumeration
Total/Rural/Urban",Total migrants-Persons,Total migrants-Males,Total migrants-Females,Duration (<1 year)-Persons,Duration (<1 year)-Males,Duration (<1 year)-Females,Duration (1-4 years)-Persons,Duration (1-4 years)-Males,Duration (1-4 years)-Females,Duration (5-9 years)-Persons,Duration (5-9 years)-Males,Duration (5-9 years)-Females,Duration (10-19 years)-Persons,Duration (10-19 years)-Males,Duration (10-19 years)-Females,Duration (20+ years)-Persons,Duration (20+ years)-Males,Duration (20+ years)-Females,Duration (not stated)-Persons,Duration (not stated)-Males,Duration (not stated)-Females
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Rural,Total,285.0,86.0,199.0,19.0,5.0,14.0,172.0,52.0,120.0,43.0,11.0,32.0,30.0,9.0,21.0,14.0,8.0,6.0,7.0,1.0,6.0
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Rural,Rural,184.0,41.0,143.0,10.0,3.0,7.0,118.0,29.0,89.0,29.0,5.0,24.0,18.0,4.0,14.0,6.0,0.0,6.0,3.0,0.0,3.0
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Rural,Urban,101.0,45.0,56.0,9.0,2.0,7.0,54.0,23.0,31.0,14.0,6.0,8.0,12.0,5.0,7.0,8.0,8.0,0.0,4.0,1.0,3.0
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Urban,Total,265.0,122.0,143.0,42.0,23.0,19.0,92.0,33.0,59.0,30.0,13.0,17.0,50.0,22.0,28.0,36.0,23.0,13.0,15.0,8.0,7.0
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Urban,Rural,93.0,36.0,57.0,24.0,15.0,9.0,26.0,8.0,18.0,13.0,5.0,8.0,11.0,2.0,9.0,10.0,2.0,8.0,9.0,4.0,5.0
D0302,8.0,0.0,State - RAJASTHAN,Tripura,Urban,Urban,172.0,86.0,86.0,18.0,8.0,10.0,66.0,25.0,41.0,17.0,8.0,9.0,39.0,20.0,19.0,26.0,21.0,5.0,6.0,4.0,2.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Total,Total,1226.0,839.0,387.0,84.0,52.0,32.0,776.0,620.0,156.0,97.0,36.0,61.0,130.0,62.0,68.0,86.0,45.0,41.0,53.0,24.0,29.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Total,Rural,665.0,599.0,66.0,45.0,36.0,9.0,578.0,544.0,34.0,8.0,1.0,7.0,20.0,10.0,10.0,6.0,4.0,2.0,8.0,4.0,4.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Total,Urban,561.0,240.0,321.0,39.0,16.0,23.0,198.0,76.0,122.0,89.0,35.0,54.0,110.0,52.0,58.0,80.0,41.0,39.0,45.0,20.0,25.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Rural,Total,108.0,37.0,71.0,14.0,9.0,5.0,51.0,14.0,37.0,10.0,2.0,8.0,12.0,1.0,11.0,15.0,7.0,8.0,6.0,4.0,2.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Rural,Rural,33.0,14.0,19.0,6.0,4.0,2.0,16.0,9.0,7.0,4.0,0.0,4.0,5.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Rural,Urban,75.0,23.0,52.0,8.0,5.0,3.0,35.0,5.0,30.0,6.0,2.0,4.0,7.0,1.0,6.0,14.0,7.0,7.0,5.0,3.0,2.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Urban,Total,1092.0,787.0,305.0,66.0,40.0,26.0,720.0,602.0,118.0,87.0,34.0,53.0,118.0,61.0,57.0,69.0,37.0,32.0,32.0,13.0,19.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Urban,Rural,626.0,580.0,46.0,37.0,30.0,7.0,559.0,532.0,27.0,4.0,1.0,3.0,15.0,10.0,5.0,5.0,4.0,1.0,6.0,3.0,3.0
D0302,8.0,0.0,State - RAJASTHAN,Meghalaya,Urban,Urban,466.0,207.0,259.0,29.0,10.0,19.0,161.0,70.0,91.0,83.0,33.0,50.0,103.0,51.0,52.0,64.0,33.0,31.0,26.0,10.0,16.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Total,Total,12936.0,5316.0,7620.0,1644.0,934.0,710.0,3522.0,1416.0,2106.0,1715.0,600.0,1115.0,2613.0,925.0,1688.0,2494.0,941.0,1553.0,948.0,500.0,448.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Total,Rural,3851.0,1233.0,2618.0,722.0,475.0,247.0,1034.0,335.0,699.0,426.0,65.0,361.0,811.0,121.0,690.0,672.0,129.0,543.0,186.0,108.0,78.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Total,Urban,9085.0,4083.0,5002.0,922.0,459.0,463.0,2488.0,1081.0,1407.0,1289.0,535.0,754.0,1802.0,804.0,998.0,1822.0,812.0,1010.0,762.0,392.0,370.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Rural,Total,4524.0,1511.0,3013.0,520.0,231.0,289.0,1440.0,552.0,888.0,605.0,181.0,424.0,978.0,242.0,736.0,791.0,216.0,575.0,190.0,89.0,101.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Rural,Rural,2065.0,402.0,1663.0,251.0,114.0,137.0,587.0,172.0,415.0,249.0,17.0,232.0,529.0,40.0,489.0,387.0,39.0,348.0,62.0,20.0,42.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Rural,Urban,2459.0,1109.0,1350.0,269.0,117.0,152.0,853.0,380.0,473.0,356.0,164.0,192.0,449.0,202.0,247.0,404.0,177.0,227.0,128.0,69.0,59.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Urban,Total,7621.0,3392.0,4229.0,1042.0,655.0,387.0,1933.0,780.0,1153.0,1051.0,394.0,657.0,1560.0,661.0,899.0,1623.0,700.0,923.0,412.0,202.0,210.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Urban,Rural,1603.0,757.0,846.0,447.0,350.0,97.0,413.0,147.0,266.0,161.0,45.0,116.0,254.0,76.0,178.0,261.0,89.0,172.0,67.0,50.0,17.0
D0302,8.0,0.0,State - RAJASTHAN,Assam,Urban,Urban,6018.0,2635.0,3383.0,595.0,305.0,290.0,1520.0,633.0,887.0,890.0,349.0,541.0,1306.0,585.0,721.0,1362.0,611.0,751.0,345.0,152.0,193.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Total,Total,67695.0,33216.0,34479.0,5906.0,3400.0,2506.0,16149.0,7698.0,8451.0,12443.0,6140.0,6303.0,16151.0,7859.0,8292.0,11946.0,5323.0,6623.0,5100.0,2796.0,2304.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Total,Rural,15012.0,6507.0,8505.0,2218.0,1393.0,825.0,3851.0,1665.0,2186.0,2517.0,1007.0,1510.0,3529.0,1329.0,2200.0,1982.0,518.0,1464.0,915.0,595.0,320.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Total,Urban,52683.0,26709.0,25974.0,3688.0,2007.0,1681.0,12298.0,6033.0,6265.0,9926.0,5133.0,4793.0,12622.0,6530.0,6092.0,9964.0,4805.0,5159.0,4185.0,2201.0,1984.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Rural,Total,25365.0,13701.0,11664.0,2963.0,1811.0,1152.0,6875.0,3463.0,3412.0,5145.0,2787.0,2358.0,6285.0,3483.0,2802.0,2934.0,1483.0,1451.0,1163.0,674.0,489.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Rural,Rural,7411.0,3588.0,3823.0,1292.0,849.0,443.0,1978.0,939.0,1039.0,1304.0,588.0,716.0,1690.0,743.0,947.0,765.0,211.0,554.0,382.0,258.0,124.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Rural,Urban,17954.0,10113.0,7841.0,1671.0,962.0,709.0,4897.0,2524.0,2373.0,3841.0,2199.0,1642.0,4595.0,2740.0,1855.0,2169.0,1272.0,897.0,781.0,416.0,365.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Urban,Total,38770.0,17527.0,21243.0,2643.0,1381.0,1262.0,8722.0,3945.0,4777.0,6903.0,3162.0,3741.0,9389.0,4163.0,5226.0,8743.0,3720.0,5023.0,2370.0,1156.0,1214.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Urban,Rural,6815.0,2488.0,4327.0,826.0,474.0,352.0,1715.0,645.0,1070.0,1114.0,379.0,735.0,1714.0,539.0,1175.0,1153.0,288.0,865.0,293.0,163.0,130.0
D0302,8.0,0.0,State - RAJASTHAN,West Bengal,Urban,Urban,31955.0,15039.0,16916.0,1817.0,907.0,910.0,7007.0,3300.0,3707.0,5789.0,2783.0,3006.0,7675.0,3624.0,4051.0,7590.0,3432.0,4158.0,2077.0,993.0,1084.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Total,Total,13183.0,6519.0,6664.0,2279.0,1518.0,761.0,3916.0,1856.0,2060.0,2107.0,941.0,1166.0,2550.0,1141.0,1409.0,1461.0,593.0,868.0,870.0,470.0,400.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Total,Rural,4017.0,1764.0,2253.0,1172.0,812.0,360.0,1197.0,503.0,694.0,542.0,164.0,378.0,581.0,137.0,444.0,356.0,46.0,310.0,169.0,102.0,67.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Total,Urban,9166.0,4755.0,4411.0,1107.0,706.0,401.0,2719.0,1353.0,1366.0,1565.0,777.0,788.0,1969.0,1004.0,965.0,1105.0,547.0,558.0,701.0,368.0,333.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Rural,Total,6517.0,3307.0,3210.0,1396.0,973.0,423.0,1920.0,950.0,970.0,1042.0,478.0,564.0,1207.0,511.0,696.0,710.0,273.0,437.0,242.0,122.0,120.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Rural,Rural,2939.0,1325.0,1614.0,917.0,655.0,262.0,858.0,383.0,475.0,391.0,127.0,264.0,430.0,102.0,328.0,282.0,30.0,252.0,61.0,28.0,33.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Rural,Urban,3578.0,1982.0,1596.0,479.0,318.0,161.0,1062.0,567.0,495.0,651.0,351.0,300.0,777.0,409.0,368.0,428.0,243.0,185.0,181.0,94.0,87.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Urban,Total,5912.0,2794.0,3118.0,762.0,458.0,304.0,1855.0,844.0,1011.0,982.0,424.0,558.0,1264.0,597.0,667.0,716.0,310.0,406.0,333.0,161.0,172.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Urban,Rural,839.0,316.0,523.0,186.0,108.0,78.0,294.0,104.0,190.0,128.0,35.0,93.0,132.0,35.0,97.0,64.0,14.0,50.0,35.0,20.0,15.0
D0302,8.0,0.0,State - RAJASTHAN,Jharkhand,Urban,Urban,5073.0,2478.0,2595.0,576.0,350.0,226.0,1561.0,740.0,821.0,854.0,389.0,465.0,1132.0,562.0,570.0,652.0,296.0,356.0,298.0,141.0,157.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Total,Total,12991.0,6296.0,6695.0,1358.0,723.0,635.0,3415.0,1563.0,1852.0,2114.0,1018.0,1096.0,2813.0,1355.0,1458.0,2380.0,1150.0,1230.0,911.0,487.0,424.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Total,Rural,3265.0,1365.0,1900.0,600.0,344.0,256.0,1019.0,447.0,572.0,498.0,148.0,350.0,580.0,211.0,369.0,387.0,118.0,269.0,181.0,97.0,84.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Total,Urban,9726.0,4931.0,4795.0,758.0,379.0,379.0,2396.0,1116.0,1280.0,1616.0,870.0,746.0,2233.0,1144.0,1089.0,1993.0,1032.0,961.0,730.0,390.0,340.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Rural,Total,7404.0,3574.0,3830.0,743.0,377.0,366.0,1994.0,917.0,1077.0,1225.0,597.0,628.0,1672.0,818.0,854.0,1481.0,731.0,750.0,289.0,134.0,155.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Rural,Rural,2233.0,902.0,1331.0,373.0,204.0,169.0,695.0,305.0,390.0,366.0,112.0,254.0,438.0,160.0,278.0,271.0,84.0,187.0,90.0,37.0,53.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Rural,Urban,5171.0,2672.0,2499.0,370.0,173.0,197.0,1299.0,612.0,687.0,859.0,485.0,374.0,1234.0,658.0,576.0,1210.0,647.0,563.0,199.0,97.0,102.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Urban,Total,4647.0,2165.0,2482.0,490.0,264.0,226.0,1241.0,549.0,692.0,798.0,364.0,434.0,1040.0,481.0,559.0,818.0,380.0,438.0,260.0,127.0,133.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Urban,Rural,814.0,338.0,476.0,177.0,109.0,68.0,260.0,101.0,159.0,119.0,30.0,89.0,121.0,43.0,78.0,106.0,33.0,73.0,31.0,22.0,9.0
D0302,8.0,0.0,State - RAJASTHAN,Odisha,Urban,Urban,3833.0,1827.0,2006.0,313.0,155.0,158.0,981.0,448.0,533.0,679.0,334.0,345.0,919.0,438.0,481.0,712.0,347.0,365.0,229.0,105.0,124.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Total,Total,7266.0,3267.0,3999.0,2628.0,1434.0,1194.0,1721.0,744.0,977.0,764.0,295.0,469.0,827.0,297.0,530.0,852.0,252.0,600.0,474.0,245.0,229.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Total,Rural,3084.0,1419.0,1665.0,1723.0,923.0,800.0,601.0,237.0,364.0,222.0,76.0,146.0,229.0,72.0,157.0,180.0,33.0,147.0,129.0,78.0,51.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Total,Urban,4182.0,1848.0,2334.0,905.0,511.0,394.0,1120.0,507.0,613.0,542.0,219.0,323.0,598.0,225.0,373.0,672.0,219.0,453.0,345.0,167.0,178.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Rural,Total,3933.0,1845.0,2088.0,2005.0,1078.0,927.0,799.0,349.0,450.0,293.0,115.0,178.0,307.0,108.0,199.0,365.0,113.0,252.0,164.0,82.0,82.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Rural,Rural,2301.0,1060.0,1241.0,1461.0,767.0,694.0,407.0,164.0,243.0,133.0,42.0,91.0,148.0,49.0,99.0,108.0,16.0,92.0,44.0,22.0,22.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Rural,Urban,1632.0,785.0,847.0,544.0,311.0,233.0,392.0,185.0,207.0,160.0,73.0,87.0,159.0,59.0,100.0,257.0,97.0,160.0,120.0,60.0,60.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Urban,Total,2951.0,1204.0,1747.0,493.0,278.0,215.0,872.0,367.0,505.0,449.0,170.0,279.0,506.0,182.0,324.0,472.0,135.0,337.0,159.0,72.0,87.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Urban,Rural,583.0,253.0,330.0,160.0,98.0,62.0,165.0,58.0,107.0,78.0,30.0,48.0,78.0,23.0,55.0,67.0,16.0,51.0,35.0,28.0,7.0
D0302,8.0,0.0,State - RAJASTHAN,Chhattisgarh,Urban,Urban,2368.0,951.0,1417.0,333.0,180.0,153.0,707.0,309.0,398.0,371.0,140.0,231.0,428.0,159.0,269.0,405.0,119.0,286.0,124.0,44.0,80.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Total,Total,554058.0,126208.0,427850.0,33603.0,14554.0,19049.0,91766.0,24042.0,67724.0,83117.0,19677.0,63440.0,125131.0,25831.0,99300.0,193731.0,31729.0,162002.0,26710.0,10375.0,16335.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Total,Rural,326913.0,51173.0,275740.0,20304.0,8536.0,11768.0,51863.0,9774.0,42089.0,47520.0,7598.0,39922.0,73607.0,10118.0,63489.0,123025.0,11386.0,111639.0,10594.0,3761.0,6833.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Total,Urban,227145.0,75035.0,152110.0,13299.0,6018.0,7281.0,39903.0,14268.0,25635.0,35597.0,12079.0,23518.0,51524.0,15713.0,35811.0,70706.0,20343.0,50363.0,16116.0,6614.0,9502.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Rural,Total,368049.0,73856.0,294193.0,23117.0,9951.0,13166.0,60260.0,14537.0,45723.0,55703.0,12077.0,43626.0,84316.0,15517.0,68799.0,134354.0,17981.0,116373.0,10299.0,3793.0,6506.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Rural,Rural,277464.0,40213.0,237251.0,16348.0,6662.0,9686.0,43056.0,7665.0,35391.0,40404.0,6144.0,34260.0,63551.0,8268.0,55283.0,107906.0,9471.0,98435.0,6199.0,2003.0,4196.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Rural,Urban,90585.0,33643.0,56942.0,6769.0,3289.0,3480.0,17204.0,6872.0,10332.0,15299.0,5933.0,9366.0,20765.0,7249.0,13516.0,26448.0,8510.0,17938.0,4100.0,1790.0,2310.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Urban,Total,162084.0,45713.0,116371.0,9043.0,3998.0,5045.0,27995.0,8704.0,19291.0,24609.0,6942.0,17667.0,37248.0,9571.0,27677.0,53708.0,12894.0,40814.0,9481.0,3604.0,5877.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Urban,Rural,35222.0,8117.0,27105.0,3046.0,1569.0,1477.0,6564.0,1753.0,4811.0,5392.0,1173.0,4219.0,7792.0,1529.0,6263.0,11067.0,1549.0,9518.0,1361.0,544.0,817.0
D0302,8.0,0.0,State - RAJASTHAN,Madhya Pradesh,Urban,Urban,126862.0,37596.0,89266.0,5997.0,2429.0,3568.0,21431.0,6951.0,14480.0,19217.0,5769.0,13448.0,29456.0,8042.0,21414.0,42641.0,11345.0,31296.0,8120.0,3060.0,5060.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Total,Total,200767.0,52496.0,148271.0,19787.0,12810.0,6977.0,31274.0,8919.0,22355.0,27664.0,6437.0,21227.0,43073.0,8853.0,34220.0,65435.0,10117.0,55318.0,13534.0,5360.0,8174.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Total,Rural,122788.0,25754.0,97034.0,15314.0,10731.0,4583.0,17451.0,4009.0,13442.0,16001.0,2570.0,13431.0,24720.0,3093.0,21627.0,42556.0,2922.0,39634.0,6746.0,2429.0,4317.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Total,Urban,77979.0,26742.0,51237.0,4473.0,2079.0,2394.0,13823.0,4910.0,8913.0,11663.0,3867.0,7796.0,18353.0,5760.0,12593.0,22879.0,7195.0,15684.0,6788.0,2931.0,3857.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Rural,Total,101144.0,14356.0,86788.0,5769.0,2875.0,2894.0,13892.0,2425.0,11467.0,13812.0,1866.0,11946.0,22706.0,2705.0,20001.0,41098.0,3552.0,37546.0,3867.0,933.0,2934.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Rural,Rural,85144.0,8663.0,76481.0,4795.0,2418.0,2377.0,11200.0,1456.0,9744.0,11455.0,1085.0,10370.0,18845.0,1398.0,17447.0,35914.0,1759.0,34155.0,2935.0,547.0,2388.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Rural,Urban,16000.0,5693.0,10307.0,974.0,457.0,517.0,2692.0,969.0,1723.0,2357.0,781.0,1576.0,3861.0,1307.0,2554.0,5184.0,1793.0,3391.0,932.0,386.0,546.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Urban,Total,90402.0,35691.0,54711.0,13567.0,9717.0,3850.0,16459.0,6295.0,10164.0,12980.0,4429.0,8551.0,19215.0,6003.0,13212.0,22156.0,6354.0,15802.0,6025.0,2893.0,3132.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Urban,Rural,31453.0,15857.0,15596.0,10219.0,8167.0,2052.0,5642.0,2461.0,3181.0,3918.0,1430.0,2488.0,5017.0,1626.0,3391.0,4843.0,1084.0,3759.0,1814.0,1089.0,725.0
D0302,8.0,0.0,State - RAJASTHAN,Gujarat,Urban,Urban,58949.0,19834.0,39115.0,3348.0,1550.0,1798.0,10817.0,3834.0,6983.0,9062.0,2999.0,6063.0,14198.0,4377.0,9821.0,17313.0,5270.0,12043.0,4211.0,1804.0,2407.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Total,Total,72.0,52.0,20.0,34.0,30.0,4.0,15.0,8.0,7.0,9.0,3.0,6.0,6.0,4.0,2.0,3.0,3.0,0.0,5.0,4.0,1.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Total,Rural,31.0,27.0,4.0,24.0,22.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Total,Urban,41.0,25.0,16.0,10.0,8.0,2.0,13.0,7.0,6.0,9.0,3.0,6.0,4.0,3.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Rural,Total,6.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Rural,Rural,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Rural,Urban,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Urban,Total,66.0,49.0,17.0,32.0,29.0,3.0,15.0,8.0,7.0,8.0,3.0,5.0,5.0,4.0,1.0,2.0,2.0,0.0,4.0,3.0,1.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Urban,Rural,28.0,25.0,3.0,23.0,22.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Daman & Diu,Urban,Urban,38.0,24.0,14.0,9.0,7.0,2.0,13.0,7.0,6.0,8.0,3.0,5.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Total,Total,127.0,55.0,72.0,26.0,20.0,6.0,24.0,10.0,14.0,21.0,6.0,15.0,16.0,4.0,12.0,25.0,3.0,22.0,15.0,12.0,3.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Total,Rural,69.0,29.0,40.0,23.0,18.0,5.0,5.0,2.0,3.0,5.0,0.0,5.0,9.0,1.0,8.0,19.0,0.0,19.0,8.0,8.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Total,Urban,58.0,26.0,32.0,3.0,2.0,1.0,19.0,8.0,11.0,16.0,6.0,10.0,7.0,3.0,4.0,6.0,3.0,3.0,7.0,4.0,3.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Rural,Total,47.0,8.0,39.0,2.0,2.0,0.0,9.0,3.0,6.0,7.0,1.0,6.0,11.0,2.0,9.0,18.0,0.0,18.0,0.0,0.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Rural,Rural,32.0,2.0,30.0,1.0,1.0,0.0,4.0,1.0,3.0,5.0,0.0,5.0,6.0,0.0,6.0,16.0,0.0,16.0,0.0,0.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Rural,Urban,15.0,6.0,9.0,1.0,1.0,0.0,5.0,2.0,3.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Urban,Total,65.0,37.0,28.0,24.0,18.0,6.0,15.0,7.0,8.0,14.0,5.0,9.0,5.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Urban,Rural,29.0,21.0,8.0,22.0,17.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Dadra & Nagar Haveli,Urban,Urban,36.0,16.0,20.0,2.0,1.0,1.0,14.0,6.0,8.0,14.0,5.0,9.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Total,Total,73366.0,32350.0,41016.0,13910.0,10254.0,3656.0,15652.0,6024.0,9628.0,10038.0,3399.0,6639.0,13554.0,4642.0,8912.0,14274.0,5022.0,9252.0,5938.0,3009.0,2929.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Total,Rural,26263.0,13868.0,12395.0,9955.0,8330.0,1625.0,4999.0,1795.0,3204.0,3049.0,806.0,2243.0,3754.0,1084.0,2670.0,2931.0,866.0,2065.0,1575.0,987.0,588.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Total,Urban,47103.0,18482.0,28621.0,3955.0,1924.0,2031.0,10653.0,4229.0,6424.0,6989.0,2593.0,4396.0,9800.0,3558.0,6242.0,11343.0,4156.0,7187.0,4363.0,2022.0,2341.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Rural,Total,13824.0,4237.0,9587.0,1581.0,655.0,926.0,3825.0,1090.0,2735.0,2158.0,542.0,1616.0,2833.0,759.0,2074.0,2682.0,877.0,1805.0,745.0,314.0,431.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Rural,Rural,6023.0,1200.0,4823.0,732.0,373.0,359.0,1644.0,308.0,1336.0,1130.0,134.0,996.0,1352.0,172.0,1180.0,946.0,138.0,808.0,219.0,75.0,144.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Rural,Urban,7801.0,3037.0,4764.0,849.0,282.0,567.0,2181.0,782.0,1399.0,1028.0,408.0,620.0,1481.0,587.0,894.0,1736.0,739.0,997.0,526.0,239.0,287.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Urban,Total,56211.0,26419.0,29792.0,11871.0,9245.0,2626.0,11446.0,4796.0,6650.0,7672.0,2793.0,4879.0,10479.0,3803.0,6676.0,11268.0,4033.0,7235.0,3475.0,1749.0,1726.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Urban,Rural,19336.0,12246.0,7090.0,9073.0,7847.0,1226.0,3229.0,1459.0,1770.0,1847.0,667.0,1180.0,2325.0,893.0,1432.0,1905.0,712.0,1193.0,957.0,668.0,289.0
D0302,8.0,0.0,State - RAJASTHAN,Maharashtra,Urban,Urban,36875.0,14173.0,22702.0,2798.0,1398.0,1400.0,8217.0,3337.0,4880.0,5825.0,2126.0,3699.0,8154.0,2910.0,5244.0,9363.0,3321.0,6042.0,2518.0,1081.0,1437.0
